Model,Labels,lr,loss_function,dense_weight_alpha,batch size,data_augmentation,snippet_duration_s,oversampling,oversampling_tolerance,oversampling_ratio,oversampling_method,R2,ME,MAE,MSE,RMSE,Wonder MAE,Transcendence MAE,Nostalgia MAE,Tenderness MAE,Peacfulness MAE,Joy MAE,Power MAE,Tension MAE,Sadness MAE,Wonder RMSE,Transcendence RMSE,Nostalgia RMSE,Tenderness RMSE,Peacfulness RMSE,Joy RMSE,Power RMSE,Tension RMSE,Sadness RMSE
FCN_6_layer,['Transcendence'],0.01,MSE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.4090153543568453,0.6687266826629639,3.242269277572632,15.386408805847168,3.922551393508911,,3.242269277572632,,,,,,,,,3.922551393508911,,,,,,,
FCN_6_layer,['Nostalgia'],0.01,MSE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.3753610290062853,1.1659942865371704,5.328907012939453,47.032447814941406,6.858020782470703,,,5.328907012939453,,,,,,,,,6.858020782470703,,,,,,
FCN_6_layer,['Tenderness'],0.01,MSE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.2410059498117575,-0.8938972353935242,4.48846435546875,36.14875030517578,6.012382984161377,,,,4.48846435546875,,,,,,,,,6.012382984161377,,,,,
FCN_6_layer,['Peacfulness'],0.01,MSE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.3642132175449292,-3.6143875122070312,6.48765230178833,65.73011016845703,8.107410430908203,,,,,6.48765230178833,,,,,,,,,8.107410430908203,,,,
FCN_6_layer,['Joy'],0.01,MSE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.3419870968294721,0.523006021976471,7.219109058380127,77.71405792236328,8.815557479858398,,,,,,7.219109058380127,,,,,,,,,8.815557479858398,,,
FCN_6_layer,['Power'],0.01,MSE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.2928275520480509,0.1760867834091186,5.645244121551514,61.48226547241211,7.841062545776367,,,,,,,5.645244121551514,,,,,,,,,7.841062545776367,,
FCN_6_layer,['Tension'],0.01,MSE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.0436173166711785,-3.036766529083252,4.874096393585205,56.49953842163086,7.516617298126221,,,,,,,,4.874096393585205,,,,,,,,,7.516617298126221,
FCN_6_layer,['Sadness'],0.01,MSE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.0437527841584942,0.5560028553009033,2.41414475440979,12.574308395385742,3.546027183532715,,,,,,,,,2.41414475440979,,,,,,,,,3.546027183532715
FCN_6_layer,['Wonder'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V3,0.0019089005643241,-0.964813768863678,5.463284492492676,42.36906814575195,6.509152412414551,5.463284492492676,,,,,,,,,6.509152412414551,,,,,,,,
FCN_6_layer,['Transcendence'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V3,0.4357070653513609,-0.785557210445404,3.100327730178833,14.691484451293944,3.832947254180908,,3.100327730178833,,,,,,,,,3.832947254180908,,,,,,,
FCN_6_layer,['Nostalgia'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V3,0.2690885123746224,1.8801671266555784,5.863257884979248,55.03429412841797,7.418510437011719,,,5.863257884979248,,,,,,,,,7.418510437011719,,,,,,
FCN_6_layer,['Tenderness'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V3,0.2480023086814718,-0.3641502857208252,4.952648162841797,35.81553268432617,5.984608173370361,,,,4.952648162841797,,,,,,,,,5.984608173370361,,,,,
FCN_6_layer,['Peacfulness'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V3,0.2484319550551088,-5.0796380043029785,7.321178436279297,77.70001983642578,8.8147611618042,,,,,7.321178436279297,,,,,,,,,8.8147611618042,,,,
FCN_6_layer,['Joy'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V3,0.2637857949481965,1.928882718086243,7.209262847900391,86.949951171875,9.324695587158203,,,,,,7.209262847900391,,,,,,,,,9.324695587158203,,,
FCN_6_layer,['Power'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V3,0.1259285852057956,-0.8299679756164551,6.359042644500732,75.99262237548828,8.717374801635742,,,,,,,6.359042644500732,,,,,,,,,8.717374801635742,,
FCN_6_layer,['Tension'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V3,-0.1449769715527393,2.0643696784973145,6.605749607086182,67.6409912109375,8.224413871765137,,,,,,,,6.605749607086182,,,,,,,,,8.224413871765137,
FCN_6_layer,['Sadness'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V3,0.2968143701061159,-1.1971327066421509,1.69936203956604,9.2466402053833,3.0408289432525635,,,,,,,,,1.69936203956604,,,,,,,,,3.0408289432525635
FCN_6_layer,['Wonder'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V2,-0.0501121284974634,-0.6119042038917542,5.285754203796387,44.57736587524414,6.676628112792969,5.285754203796387,,,,,,,,,6.676628112792969,,,,,,,,
FCN_6_layer,['Transcendence'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V2,0.4304920858726999,-0.9663823246955872,3.042566537857056,14.82725715637207,3.850617647171021,,3.042566537857056,,,,,,,,,3.850617647171021,,,,,,,
FCN_6_layer,['Nostalgia'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V2,0.3776930759246976,-1.4002145528793335,5.544102191925049,46.85686492919922,6.845207214355469,,,5.544102191925049,,,,,,,,,6.845207214355469,,,,,,
FCN_6_layer,['Tenderness'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V2,0.3832581209987169,1.040390968322754,4.42070198059082,29.373680114746094,5.4197492599487305,,,,4.42070198059082,,,,,,,,,5.4197492599487305,,,,,
FCN_6_layer,['Peacfulness'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V2,0.4128575845211855,-2.984692096710205,6.243132591247559,60.70106506347656,7.791089057922363,,,,,6.243132591247559,,,,,,,,,7.791089057922363,,,,
FCN_6_layer,['Joy'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V2,0.5148309746188191,-0.1357263773679733,5.772573947906494,57.30047225952149,7.56970739364624,,,,,,5.772573947906494,,,,,,,,,7.56970739364624,,,
FCN_6_layer,['Power'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V2,0.1398545932255476,-3.7038421630859375,5.728888988494873,74.78189086914062,8.647652626037598,,,,,,,5.728888988494873,,,,,,,,,8.647652626037598,,
FCN_6_layer,['Tension'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V2,0.2372178136353999,-1.316597819328308,4.643971920013428,45.06233596801758,6.712848663330078,,,,,,,,4.643971920013428,,,,,,,,,6.712848663330078,
FCN_6_layer,['Sadness'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.7,1,density_oversampling_V2,-0.1176427627439244,0.2272493988275528,2.758094549179077,14.69660472869873,3.833615064620972,,,,,,,,,2.758094549179077,,,,,,,,,3.833615064620972
FCN_6_layer,['Wonder'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V3,-0.3006864408977592,-0.8099597096443176,5.546655178070068,55.214263916015625,7.430630207061768,5.546655178070068,,,,,,,,,7.430630207061768,,,,,,,,
FCN_6_layer,['Transcendence'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V3,0.4050094374049932,-1.0478612184524536,3.3406832218170166,15.490704536437988,3.9358232021331774,,3.3406832218170166,,,,,,,,,3.9358232021331774,,,,,,,
FCN_6_layer,['Nostalgia'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V3,0.4836775218589995,-1.3702857494354248,4.627589702606201,38.87671661376953,6.235119819641113,,,4.627589702606201,,,,,,,,,6.235119819641113,,,,,,
FCN_6_layer,['Tenderness'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V3,0.1003571541927572,-3.256380081176758,4.796994209289551,42.84744644165039,6.545795917510986,,,,4.796994209289551,,,,,,,,,6.545795917510986,,,,,
FCN_6_layer,['Peacfulness'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V3,0.4888812201170178,-1.2402870655059814,6.177987098693848,52.84144973754883,7.269212245941162,,,,,6.177987098693848,,,,,,,,,7.269212245941162,,,,
FCN_6_layer,['Joy'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V3,0.3797256094393495,0.1116873770952224,6.763514995574951,73.25698852539062,8.559029579162598,,,,,,6.763514995574951,,,,,,,,,8.559029579162598,,,
FCN_6_layer,['Power'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V3,0.2942193768618011,-1.899753451347351,5.05570650100708,61.36125564575195,7.833342552185059,,,,,,,5.05570650100708,,,,,,,,,7.833342552185059,,
FCN_6_layer,['Tension'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V3,-0.1488595357734567,-5.27997350692749,5.75065803527832,67.870361328125,8.238347053527832,,,,,,,,5.75065803527832,,,,,,,,,8.238347053527832,
FCN_6_layer,['Sadness'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V3,0.0820855442925514,-0.389818400144577,2.3206284046173096,12.070249557495115,3.474226474761963,,,,,,,,,2.3206284046173096,,,,,,,,,3.474226474761963
FCN_6_layer,['Wonder'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.1058134179598105,-0.6784265041351318,4.875936031341553,37.95830535888672,6.161031246185303,4.875936031341553,,,,,,,,,6.161031246185303,,,,,,,,
FCN_6_layer,['Transcendence'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.4076402412795735,-0.4709441363811493,3.21610689163208,15.422212600708008,3.927112579345703,,3.21610689163208,,,,,,,,,3.927112579345703,,,,,,,
FCN_6_layer,['Nostalgia'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.4966563831121305,0.8218349814414978,4.6703410148620605,37.89946746826172,6.156254291534424,,,4.6703410148620605,,,,,,,,,6.156254291534424,,,,,,
FCN_6_layer,['Tenderness'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.1853993275310027,1.902042388916016,5.212860584259033,38.79713439941406,6.228734493255615,,,,5.212860584259033,,,,,,,,,6.228734493255615,,,,,
FCN_6_layer,['Peacfulness'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.4453673916082947,-3.296799659729004,5.963588714599609,57.34006881713867,7.572322368621826,,,,,5.963588714599609,,,,,,,,,7.572322368621826,,,,
FCN_6_layer,['Joy'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.3576985627971663,-0.7817046046257019,6.458643436431885,75.85846710205078,8.709676742553711,,,,,,6.458643436431885,,,,,,,,,8.709676742553711,,,
FCN_6_layer,['Power'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.2546330560366429,-1.6830198764801023,5.513393402099609,64.80293273925781,8.050026893615723,,,,,,,5.513393402099609,,,,,,,,,8.050026893615723,,
FCN_6_layer,['Tension'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.0832504712359677,-3.627398729324341,4.861958026885986,54.15816116333008,7.359222888946533,,,,,,,,4.861958026885986,,,,,,,,,7.359222888946533,
FCN_6_layer,['Sadness'],0.01,MAE,0.0,50,0,29.98575963718821,True,0.5,1,density_oversampling_V2,0.0531756680507452,-0.6538418531417847,2.2710001468658447,12.450404167175291,3.528512954711914,,,,,,,,,2.2710001468658447,,,,,,,,,3.528512954711914
FCN_5_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MSE,0.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.1629571883680744,1.3789831399917605,5.208242416381836,47.52389907836914,6.74221658706665,4.984004974365234,4.06757402420044,6.822559833526611,5.309259414672852,6.229806900024414,6.789409160614014,4.934863567352295,4.695771217346191,3.040933847427368,6.231478214263916,4.969185829162598,8.23436450958252,6.2696213722229,7.474124908447266,8.639286041259766,7.536949157714844,7.3425750732421875,3.982364416122437
FCN_4_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MSE,0.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.2342765735402131,-0.2385836243629455,5.040386199951172,47.39931869506836,6.63291072845459,5.108314037322998,3.3679239749908447,5.859938621520996,4.784298896789551,6.457365036010742,7.033946990966797,5.486449241638184,5.151753902435303,2.113483428955078,6.641821384429932,4.072263240814209,7.693256855010986,5.843105792999268,7.7180681228637695,9.07459545135498,7.894533634185791,7.665640354156494,3.0929133892059326
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MSE,0.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.3026823893726047,0.4810896515846252,4.796639919281006,42.27688980102539,6.275423526763916,5.192235946655273,3.0806686878204346,5.455782413482666,4.606251239776611,6.067738056182861,6.818065166473389,4.9283623695373535,4.761524200439453,2.259129524230957,6.529053688049316,3.650475263595581,6.8628926277160645,5.535829544067383,7.147287845611572,8.760404586791992,7.522924423217773,7.179205894470215,3.2907402515411377
FCN_7_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MSE,0.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.3348752457105747,0.3278496861457824,4.676824569702148,39.61309051513672,6.097869396209717,5.127651214599609,3.3966639041900635,5.237480640411377,4.435083866119385,5.643511295318604,6.626621723175049,5.309593677520752,4.271434307098389,2.043375968933105,6.177274227142334,3.995922088623047,6.540683269500732,5.337105751037598,6.725747108459473,8.570313453674316,7.635683536529541,6.5538411140441895,3.344258069992065
Transfer_learning_embeddings,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.001,MSE,2.0,10,0,3.0,False,0.0,0,No oversampling,0.22553513729038,-1.2659876346588137,4.668218612670898,41.60491180419922,6.293401718139648,3.809077501296997,3.029870748519897,5.760510444641113,4.3515400886535645,5.8811564445495605,6.642051696777344,4.892552375793457,4.65181827545166,2.995387315750122,4.912871837615967,3.926957845687866,7.582708835601807,5.744300365447998,7.80700159072876,8.638097763061523,6.066120147705078,6.469738960266113,5.49282169342041
Transfer_learning_embeddings,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.001,MAE,2.0,10,0,3.0,False,0.0,0,No oversampling,0.1262453674341772,-2.022523880004883,4.797682285308838,45.136417388916016,6.553895950317383,4.526598930358887,2.8198161125183105,5.458558559417725,4.349061012268066,5.8996171951293945,6.758411407470703,4.526650905609131,5.464006423950195,3.376422882080078,5.958598136901856,3.669825792312622,7.665945529937744,5.705433368682861,7.767820835113525,8.852730751037598,6.011481761932373,7.660091400146484,5.693133354187012
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,2.0,50,0,29.98575963718821,True,0.5,1,average_density_oversampling_V2,0.3443017825192663,-0.0314444154500961,4.59776496887207,39.00074768066406,6.019927501678467,4.93440580368042,2.8179047107696533,4.993831157684326,3.8809077739715576,5.342729568481445,6.9882330894470215,5.549121379852295,4.612246990203857,2.2605059146881104,6.187803745269775,3.7559890747070312,6.312423706054688,4.638641834259033,6.408605098724365,8.697093963623047,8.001067161560059,6.6262078285217285,3.551518678665161
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,2.0,50,0,29.98575963718821,True,0.5,1,average_density_oversampling,0.3163572744109568,-0.0264901388436555,4.652150630950928,40.51738357543945,6.1699042320251465,4.863669872283936,3.1008830070495605,4.972316265106201,4.351659774780273,5.896951198577881,6.3559393882751465,5.030459880828857,4.842268943786621,2.455206155776977,6.242877006530762,3.875643014907837,6.670609951019287,5.235968589782715,7.00554895401001,8.263699531555176,7.639405250549316,7.154016494750977,3.441368818283081
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,2.0,50,0,29.98575963718821,True,0.4,1,average_density_oversampling_V2,0.3366787341006013,-0.3084530532360077,4.533425331115723,39.45735549926758,6.082492351531982,4.811033248901367,3.150695323944092,4.9065680503845215,4.148333549499512,5.619722843170166,6.535003662109375,5.053836345672607,4.582376003265381,1.9932541847229004,6.170082092285156,3.883363723754883,6.350480079650879,5.283501625061035,6.7366814613342285,8.531051635742188,7.481960296630859,6.952744007110596,3.352569818496704
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,2.0,50,0,29.98575963718821,True,0.4,1,average_density_oversampling,0.3553210510573229,0.1093335300683975,4.578555583953857,38.52607727050781,6.0045013427734375,4.841036319732666,3.240574598312378,4.516892433166504,4.347468852996826,5.736171722412109,6.626746654510498,5.1378045082092285,4.647861957550049,2.1124424934387207,6.137253761291504,3.963033676147461,5.809360980987549,5.231371402740479,6.904959201812744,8.388531684875488,7.539556503295898,6.862125396728516,3.204317569732666
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,2.0,50,0,29.98575963718821,True,0.6,1,average_density_oversampling_V2,0.3085986540240892,-0.002670950256288,4.737936973571777,41.24535369873047,6.22333574295044,4.953255653381348,3.230301856994629,5.219470024108887,4.433746337890625,6.050670146942139,6.685024261474609,5.163697242736816,4.633396625518799,2.2718746662139893,6.244053363800049,3.873942852020264,6.623614311218262,5.411339282989502,7.359776496887207,8.350337028503418,7.642579555511475,7.066474437713623,3.4379031658172607
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,2.0,50,0,29.98575963718821,True,0.6,1,average_density_oversampling,0.3267224922962934,-0.286051481962204,4.63456916809082,39.72072219848633,6.106064319610596,4.678795337677002,3.3196041584014893,4.725380420684815,4.09144401550293,6.008542060852051,6.463226318359375,5.441805362701416,4.290285110473633,2.692044258117676,6.1118268966674805,3.991252422332764,6.285501003265381,4.948741436004639,7.279979705810547,8.304159164428711,8.026032447814941,6.374526977539063,3.632558584213257
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,2.0,50,0,29.98575963718821,True,0.7,1,average_density_oversampling_V2,0.3158722280459437,0.0497798770666122,4.613992691040039,39.48361206054688,6.113725662231445,5.013064861297607,3.251118421554565,5.283908367156982,4.415651798248291,5.408769607543945,6.053365230560303,4.783407688140869,4.611886501312256,2.704758644104004,6.214021682739258,3.9397494792938232,6.97603702545166,5.265070915222168,6.516234397888184,8.206125259399414,7.377613544464111,6.87263298034668,3.656048059463501
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,2.0,50,0,29.98575963718821,True,0.7,1,average_density_oversampling,0.3120689841980264,-0.245067149400711,4.680609226226807,40.44541549682617,6.169327259063721,5.131344318389893,3.199438095092773,5.404468536376953,4.442231178283691,5.534067630767822,6.66232967376709,5.270554542541504,4.298223495483398,2.182825326919556,6.58799409866333,3.877879858016968,6.85765266418457,5.444921016693115,6.563300132751465,8.225923538208008,7.787248611450195,6.7783403396606445,3.400685310363769
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,2.0,50,0,29.98575963718821,True,0.3,1,average_density_oversampling_V2,0.3271844890657178,-0.1812993884086609,4.677223205566406,40.27936172485352,6.125711441040039,4.759747505187988,3.3167083263397217,4.697830677032471,4.259480953216553,6.042032718658447,6.586589336395264,5.479588031768799,4.966148853302002,1.9868807792663568,6.04154634475708,4.052211761474609,5.8953728675842285,5.114326477050781,6.780000686645508,8.570937156677246,7.995833873748779,7.374711990356445,3.3064610958099365
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,2.0,50,0,29.98575963718821,True,0.3,1,average_density_oversampling,0.3422627524355242,0.3937169909477234,4.584141254425049,37.83345031738281,5.984733581542969,4.858122825622559,2.8878865242004395,5.448071002960205,4.577856540679932,5.424633026123047,6.424252986907959,4.631400108337402,4.675063133239746,2.329986095428467,6.10894250869751,3.573056936264038,6.870946884155273,5.421451568603516,6.483605861663818,7.947557926177978,6.978153705596924,6.822805881500244,3.656083583831787
